,Domain,Course,Similarity
25930,"Finance Auditor, Internal Audit",CSE 370,0.0879137323005125
25931,"Head of Inside Sales, Google Cloud (English)",CSE 370,0.0879137323005125
25932,Legal Intern,CSE 370,0.0879137323005125
25933,"Partner Marketing Manager, Retail",CSE 370,0.0879137323005125
25934,"Product Marketing Manager, CRM, Google Store",CSE 370,0.0879137323005125
25935,Technical Contracts Manager,CSE 370,0.0879137323005125
25936,"Customer Solutions Engineer, Google Technical Services Ads",CSE 370,0.08689661549869925
25937,"Manager, Mid Market Sales",CSE 370,0.08689661549869925
25938,"Product Strategist, Growth, YouTube",CSE 370,0.08689661549869925
25939,Technical Recruiter,CSE 370,0.08689661549869925
25940,"Associate Contracts Manager, Ads",CSE 370,0.08630808350862935
25941,"Associate Contracts Manager, Cloud",CSE 370,0.08630808350862935
25942,"Account Executive, Mid-Market, Google Marketing Solutions (English and German)",CSE 370,0.08594240045640618
25943,"Accountant, Home Products",CSE 370,0.08592237723059952
25944,"Accountant, Payments",CSE 370,0.08592237723059952
25945,"Key Account Manager, Large Customer Sales",CSE 370,0.08592237723059952
25946,"Payroll Operations Controller, Financial Operations (English, Portuguese)",CSE 370,0.08592237723059952
25947,"Revenue Accountant, Home Products",CSE 370,0.08592237723059952
25948,"Business Operations Lead, Google Play",CSE 370,0.08577492914919276
25949,"Change Management Specialist, Google Professional Services",CSE 370,0.08577492914919276
25950,"MBA Intern, Summer 2018",CSE 370,0.08577492914919276
25951,Media Research Manager (English and Turkish speaker),CSE 370,0.08577492914919276
25952,"Partner Support Manager, Android Partner Engineering",CSE 370,0.08577492914919276
25953,"Program Manager, Cloud Platform Sales Development, Google Cloud",CSE 370,0.08577492914919276
25954,Interaction Designer,CSE 370,0.08499981898348778
25955,"Events Manager Lead, Google Cloud Marketing",CSE 370,0.08484977567568422
25956,"UX Engineer, Front End, Waze",CSE 370,0.08484977567568422
25957,"User Experience Engineer Intern, Summer 2018",CSE 370,0.08484977567568422
25958,Digital Marketing Strategist (German),CSE 370,0.08476805002428592
25959,"Global Head of Strategy and Operations, Brand Studio",CSE 370,0.08476805002428592
25960,"Program Manager, Product Data Management",CSE 370,0.08476805002428592
25961,"Web Solutions Engineer, Product and Tools Operations",CSE 370,0.08476805002428592
25962,"Global Sourcing and Supply Manager, Camera, Consumer Hardware",CSE 370,0.08466548521537334
25963,Head of Creative Agencies,CSE 370,0.08466548521537334
25964,"Head of India Inside Sales, Google Cloud",CSE 370,0.08466548521537334
25965,"Head of South East Asia Inside Sales, Google Cloud (English)",CSE 370,0.08466548521537334
25966,"Inside Sales Manager Japan, Google Cloud",CSE 370,0.08466548521537334
25967,"Inside Sales Manager North Asia, Google Cloud (English)",CSE 370,0.08466548521537334
25968,"Regional Lead (APAC), Google Assistant Personality, Doodle Team",CSE 370,0.08466548521537334
25969,"Corporate Operations Engineer, Finance IT Support",CSE 370,0.0841521279886365
25970,"Customer Experience Data Scientist, Google Cloud Support",CSE 370,0.0841521279886365
25971,"Design Producer, Hardware",CSE 370,0.08412408946896903
25972,"Manager, Large Customer Sales (Spanish)",CSE 370,0.08412408946896903
25973,"Android UX Engineer, Front End, Waze",CSE 370,0.0839706436614506
25974,Disability Accommodation Specialist,CSE 370,0.0839706436614506
25975,"Policy Specialist, Extended Workforce Solutions",CSE 370,0.08344938574591651
25976,"Live Show Producer, Events and Experiences",CSE 370,0.08284020584542304
25977,"Partner Sales Engineer Manager, Google Cloud",CSE 370,0.08284020584542304
25978,"Partner Sales Engineer, Google Cloud",CSE 370,0.08284020584542304
25979,Store Operations Associate,CSE 370,0.08235366014414466
25980,"Partner Program Design Manager, Technology Partners, Google Cloud",CSE 370,0.08233349286019802
25981,"Strategic Partner Manager, Carrier",CSE 370,0.08233349286019802
25982,"Strategic Partner Development Manager, Carriers (English, German)",CSE 370,0.08223591884598136
25983,Senior Credit Research Analyst,CSE 370,0.08171835362445563
25984,"Quantitative Analyst, Trust and Safety",CSE 370,0.08108324026688933
25985,"Account Manager, Channel Sales",CSE 370,0.08101521786302328
25986,Sustaining Manufacturing Process Engineer,CSE 370,0.08072761516086757
25987,Communications Manager (Full-time/Part-time),CSE 370,0.08062464869581162
25988,"Field Sales Representative, Google Cloud",CSE 370,0.08062464869581162
25989,Accounting Manager,CSE 370,0.08058273668866604
25990,"Associate Account Strategist, Global Customer Experience (Spanish)",CSE 370,0.08058273668866604
25991,Business Intern 2018,CSE 370,0.08058273668866604
25992,"Data Analyst, Product and Tools Operations, Google Technical Services",CSE 370,0.08058273668866604
25993,"Machine Learning Product Specialist, Google Cloud (EMEA)",CSE 370,0.08058273668866604
25994,"Manager, Measurement & Attribution Specialists, Google Technical Professional Services",CSE 370,0.08058273668866604
25995,"Partner Strategy Planning Lead, Google Cloud",CSE 370,0.08058273668866604
25996,"Pre-Sales Solutions Architect Manager, Google Cloud",CSE 370,0.08058273668866604
25997,Real Estate and Workplace Services (REWS) Business Partner,CSE 370,0.08058273668866604
25998,Recruiter (GBOP),CSE 370,0.08058273668866604
25999,"Strategy and Operations Excellence Analyst, Google Marketing Solutions",CSE 370,0.08058273668866604
26000,"Supply Planning Program Manager, Consumer Hardware",CSE 370,0.08058273668866604
26001,"Survey Lead, Google Cloud Support",CSE 370,0.08058273668866604
26002,"Technical Trainer Manager, Google Cloud",CSE 370,0.08058273668866604
26003,"Product Manager, Growth, Waze",CSE 370,0.08057332043536007
26004,"Programmatic Industry Manager (English, Bahasa Indonesia)",CSE 370,0.08057332043536007
26005,"Alliances Marketing Manager, Google Cloud",CSE 370,0.08005918258568272
26006,Supply Chain Procurement Operations Manager,CSE 370,0.07936297487467528
26007,"Revenue Accountant, Cloud Business Finance",CSE 370,0.0788755757996114
26008,"Product Analyst, Data Science",CSE 370,0.07847721572034061
26009,"Product Analytics Lead, Data Science",CSE 370,0.07847721572034061
26010,"Strategic Agency Consultant (MENA), Google Marketing Solutions",CSE 370,0.07847721572034061
26011,"Strategic Agency Consultant (Switzerland, Austria), Google Marketing Solutions",CSE 370,0.07847721572034061
26012,"Strategic Agency Consultant, Google Marketing Solutions (Dutch)",CSE 370,0.07847721572034061
26013,"Technical Program Manager, Fiber Network Data",CSE 370,0.07847721572034061
26014,"Business Analyst Intern, Summer 2018",CSE 370,0.07786183457355947
26015,"Enterprise Customer Development Representative, Google Cloud",CSE 370,0.07786183457355947
26016,"Business Development Manager, Rich Communications Services (RCS)",CSE 370,0.07770417652791366
26017,"Developer Product Marketing Manager, Google Play",CSE 370,0.07770417652791366
26018,Head of BrandLab,CSE 370,0.07770417652791366
26019,"Technical Solutions Consultant Manager, Android Automotive Partner Engineering",CSE 370,0.07770417652791366
26020,"Demand Generation Marketing Manager, North America Growth Marketing, Google Cloud",CSE 370,0.07757943803444504
26021,"Field Marketing Manager, Apigee",CSE 370,0.07757943803444504
26022,"User Experience Design Intern, Summer 2018",CSE 370,0.07727659372612834
26023,"Hardware Development Engineer, Home Team",CSE 370,0.07711802621779498
26024,"Partner Specialist, SMB, Google Cloud",CSE 370,0.07711802621779498
26025,"Scaled Abuse Analyst, YouTube",CSE 370,0.07702308097359492
26026,Programmatic Account Manager,CSE 370,0.07560114536900073
26027,"Partner Development Manager, Google Cloud",CSE 370,0.07546522058546543
26028,Account Manager,CSE 370,0.07534188413992524
26029,"Marketing Analytics Manager, SMB Marketing",CSE 370,0.07534188413992524
26030,US GAAP Accountant,CSE 370,0.07534188413992524
26031,UX Design Lead,CSE 370,0.07534188413992524
26032,UX Design Manager,CSE 370,0.07534188413992524
26033,"Business Development Manager, OEM Partnerships, Google Cloud",CSE 370,0.07471362876240165
26034,Customer Success Manager,CSE 370,0.07471362876240165
26035,"HR Business Partner, Employee Relations",CSE 370,0.07441445500589908
26036,"Project Lead, Staffing Services Operations Team",CSE 370,0.07441445500589908
26037,"Hardware System Engineer, System on a Chip",CSE 370,0.07413096497766673
26038,"Global Supply Chain Manager, Cable and Connector, Consumer Hardware",CSE 370,0.07410355254542082
26039,"Global Supply Chain Manager, FPCB and PCB, Consumer Hardware",CSE 370,0.07410355254542082
26040,"Quality Program Manager, Global Vendor Operations, YouTube",CSE 370,0.07398889143951237
26041,"Ads Marketing Manager, Latin America, Waze (Spanish)",CSE 370,0.0738578469492495
26042,"Channel Partner Marketing Manager, Devices, Google Cloud",CSE 370,0.0738578469492495
26043,"Enablement Lead, Global Consulting Partnerships, Google Cloud",CSE 370,0.0738578469492495
26044,"Manager, Technical Specialists, Google Technical Services",CSE 370,0.0738578469492495
26045,"Partner Operations Manager, Commerce, Google Technical Services",CSE 370,0.0738578469492495
26046,"Partner Technology Manager, Product and Tool Operations, Google Technical Services",CSE 370,0.0738578469492495
26047,"Retail Strategy Lead, Retail Marketing",CSE 370,0.0738578469492495
26048,"Technical Enablement Manager, Global Partner, Google Cloud",CSE 370,0.0738578469492495
26049,"Finance Manager, Pixel",CSE 370,0.07385708328802139
26050,"Program Manager, Security Ecosystem, Google Cloud",CSE 370,0.07385708328802139
26051,"Technical Program Manager, Cloud Infrastructure Planning and Resource Management",CSE 370,0.07385708328802139
26052,"Technical Solutions Consultant, Google Technical Services",CSE 370,0.07385708328802139
26053,"Technical Solutions Consultant, Google Technical Services (English, German)",CSE 370,0.07385708328802139
26054,"Business Intern 2017, Australia",CSE 370,0.07376784984953702
26055,Global Partner Business Development Manager,CSE 370,0.07365450002143917
26056,JAPAC Partner Onboarding Manager,CSE 370,0.07365450002143917
26057,"Community Enablement Manager, Global Partner, Google Cloud",CSE 370,0.07353744162246585
26058,"Executive/Administrative Business Partner, YouTube",CSE 370,0.07353744162246585
26059,"Head of Channel Sales, Russia and CIS",CSE 370,0.07353744162246585
26060,"Strategic Partner Development Manager, Google Marketing Solutions, Channel Sales",CSE 370,0.07353744162246585
26061,UX Content Strategist Lead,CSE 370,0.07353744162246585
26062,"Solutions Consultant, Ads, Google Professional Services",CSE 370,0.07345405535306782
26063,"Google Cloud Customer Engineer Manager, Financial Services",CSE 370,0.07252072030678391
26064,"Compliance Manager (SOX), Internal Controls",CSE 370,0.07214088963228278
26065,"Americas Books Merchandising Manager, Google Play",CSE 370,0.07193920209538192
26066,"Strategic Negotiator, Data Center",CSE 370,0.07180906955618412
26067,"Global Lead, Industry Solutions, Health and Life Sciences Marketing, Google Cloud",CSE 370,0.07145211733877659
26068,Head of Professional Services,CSE 370,0.07083096647984348
26069,"Head of Professional Services (English, French)",CSE 370,0.07083096647984348
26070,"Associate Legal Counsel, Commercial, Google Cloud",CSE 370,0.07037118354346603
26071,"Program Manager, Google Cloud Regulatory Market",CSE 370,0.07037118354346603
26072,"Sales Engineer, Google Cloud",CSE 370,0.07037118354346603
26073,"Platform Sales Manager, Media Platforms Account Lead",CSE 370,0.06937460456974805
26074,"Product Marketing Manager, Direct SMB Acquisitions",CSE 370,0.06932857248466462
26075,"Supplier Development Engineering Manager, Mechanical Operations",CSE 370,0.06926139930292266
26076,"Field Sales Manager, Google Cloud",CSE 370,0.06899071321822703
26077,"Business Development Consultant, Google Marketing Solutions (Swedish)",CSE 370,0.06880850487650605
26078,"Manager, Performance Specialists",CSE 370,0.06880850487650605
26079,Sales Development Manager (SDM),CSE 370,0.06880850487650605
26080,"Content Manager, Google Careers",CSE 370,0.06863338784314692
26081,Leadership Staffing Researcher (EMEA),CSE 370,0.06863338784314692
26082,Measurement and Attribution Specialist (Northern Europe),CSE 370,0.06863338784314692
26083,"Merchandising Manager, Games, Google Play (English, Russian)",CSE 370,0.06863338784314692
26084,"Data Analyst, Consumer Hardware",CSE 370,0.06861646405886859
26085,"Platforms Industry Manager, DoubleClick and Google Analytics 360",CSE 370,0.06855098262894899
26086,"Associate Legal Counsel, Commercial",CSE 370,0.06763839065097273
26087,"Consumer Operations Product Support Manager, (Multiple Products)",CSE 370,0.06763839065097273
26088,"Display Technology Lead, Consumer Hardware",CSE 370,0.06763839065097273
26089,Hardware Interaction Designer,CSE 370,0.06756397366989404
26090,"Corporate Operations Engineer, IT Support, EPM",CSE 370,0.06674595194053837
26091,"Director of Go-To-Market Communications, Google Cloud",CSE 370,0.06674595194053837
26092,"Industry Public Relations Manager, Google Cloud",CSE 370,0.06674595194053837
26093,"Partner Public Relations Manager, Google Cloud",CSE 370,0.06674595194053837
26094,"Associate Account Strategist, Sales, Google Marketing Solutions (English and Russian)",CSE 370,0.06655794130783761
26095,"Curriculum Architect Manager, Scaled Engagement and Learning, Google Technical Services",CSE 370,0.06655794130783761
26096,"Online Partner Manager (MENA), YouTube",CSE 370,0.06655794130783761
26097,"Account Executive (Direct), United Kingdom/Ireland",CSE 370,0.06635979688726365
26098,"Android Platform Partnerships Lead, Android and Play Business",CSE 370,0.06635979688726365
26099,"Internal Audit, Technology Auditor",CSE 370,0.06578803271986544
26100,Real Estate Development Executive,CSE 370,0.06562761528621194
26101,Real Estate District Development Executive,CSE 370,0.06562761528621194
26102,Talent Acquisition Specialist,CSE 370,0.06562761528621194
26103,"Product Operations Program Manager, Consumer Hardware",CSE 370,0.06556299903895706
26104,"Revenue Vendor Strategy, Risk and Payments Specialist",CSE 370,0.06556299903895706
26105,"Head of Field Marketing, Google Cloud (English, German)",CSE 370,0.06552072293125093
26106,"Technical Solutions Consultant, Android",CSE 370,0.06493272916413843
26107,"Platform Sales Manager, DoubleClick, Media Buying Solutions",CSE 370,0.06377548888558522
26108,"Operations Specialist, Google People Services",CSE 370,0.063163999596145
26109,Accountant,CSE 370,0.06287345805030782
26110,"Analytical Consultant, Finance (Hebrew)",CSE 370,0.06287345805030782
26111,Internal Executive Communications and Event Producer,CSE 370,0.06287345805030782
